#OTU	S0701	S0702	S0703	S0705	S0706	S0707	S0708	S0709	S0710	S0711	S0712	S0713	S0714	S0715	S0716	S0718	S0719	S0720	S0721	S0722	S0723	S0724	S0725	S0726	S0727	S0728	S0729	S0730	S0731	S0732
OTU112	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU929	1	9	8	3	4	13	18	0	0	20	0	5	0	15	12	0	13	12	14	0	3	11	11	0	0	0	2	9	0	0
OTU321	14	0	0	8	106	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU590	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU96	1	77	0	0	1	1	0	1	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0
OTU838	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU520	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU993	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU1404	0	0	0	0	0	0	4	0	0	1	0	0	1	2	1	0	0	1	0	1	0	3	1	0	0	1	1	0	0	1
OTU1396	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
OTU942	0	0	1	0	2	3	3	0	0	7	0	0	0	2	4	0	1	2	4	0	1	0	4	0	0	0	0	2	0	0
OTU990	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
OTU598	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU308	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU163	0	3	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU871	1	1	0	0	0	3	2	0	1	3	2	0	1	1	3	2	0	3	3	0	1	2	4	1	5	1	0	1	3	0
OTU1133	10	9	23	8	24	45	33	0	0	90	0	18	0	39	49	0	75	26	34	0	10	36	58	0	0	0	8	36	0	0
OTU111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU179	0	4	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1035	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU143	1	60	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU626	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU76	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU509	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU27	6	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU30	9	18	19	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU1364	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	4	2	4	0
OTU1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU14	14	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1005	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	20	7	11	17	5	47	13	11
OTU1447	1	1	0	0	0	0	1	0	0	0	1	0	2	9	0	0	0	0	0	0	0	0	0	0	0	1	1	4	64	1
OTU50	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU54	0	4	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1
OTU51	4	16	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU790	1	1	2	2	1	3	5	4	2	0	2	2	2	25	0	5	7	4	4	4	4	5	2	0	1	0	1	0	11	5
OTU1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0
OTU342	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU1088	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0
OTU1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	1	6	0	1
OTU997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
OTU1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU202	21	48	22	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU109	2	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU996	0	0	0	2	7	4	12	8	0	7	15	2	0	13	8	15	1	3	3	2	4	0	0	0	0	4	0	0	29	1
OTU200	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU359	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU911	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
OTU1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
OTU68	2	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU819	0	1	2	4	2	7	10	0	6	17	8	2	4	16	11	19	6	14	15	7	10	8	13	7	10	1	12	11	8	3
OTU926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	0	0	1	0	0	3	1
OTU1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU1000	0	1	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	3	1	2	2	1	2	8	1
OTU1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0
OTU1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	11	0	1	8	9	1
OTU384	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	2	0	1	0	3	0	0	0	0	2	1	1	0	0
OTU1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	6	0	1
OTU84	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU63	8	10	13	5	3	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	13	1	0	0	0
OTU47	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
OTU1276	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU249	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU809	0	1	1	2	2	0	4	5	3	0	3	2	4	2	1	1	4	1	0	1	2	0	0	0	0	0	1	0	2	0
OTU49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU369	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1110	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1
OTU397	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU562	0	5	0	3	0	2	2	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
OTU624	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU1200	0	1	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
OTU1132	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0
OTU1078	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	4	2	0	0	0	0	1	4	2
OTU1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0
OTU1261	0	5	3	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	1	1	1	3	0	1	0	0	0	4	1	1
OTU313	1	0	1	2	3	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
OTU1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU633	1	0	1	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU445	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU209	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU151	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU738	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU602	1	1	0	0	0	1	0	4	0	0	1	3	1	3	0	0	4	0	4	0	1	0	0	0	0	0	1	1	1	1
OTU241	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU1130	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU534	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU43	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU524	0	0	5	1	2	2	0	1	0	2	1	1	0	0	2	0	0	0	1	85	0	3	0	0	0	1	0	0	0	0
OTU181	5	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU978	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	3	1	0	0	1	9	5	5	3	4	1	8	10	7
OTU722	1	2	0	5	23	7	2	0	1	37	3	8	0	4	14	1	27	1	1	0	7	13	7	0	4	2	3	12	0	0
OTU13	27	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0
OTU853	0	0	0	1	0	1	1	0	2	0	4	3	3	0	1	2	1	2	0	0	0	0	1	0	0	0	0	2	2	0
OTU1070	29	32	28	68	114	144	92	161	251	241	231	201	290	128	267	117	763	157	185	104	133	192	169	123	122	170	213	336	625	190
OTU1456	2	15	1	60	2	35	50	9	3	9	67	246	6	5	3	6	2	2	1	3	0	1	2	1	2	2	0	2	1	3
OTU326	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU110	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU1197	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	1	3	0	1	3	0	0	0	1	0
OTU684	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU371	0	0	1	0	17	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU892	2	2	0	0	0	0	1	0	0	0	1	1	7	0	0	3	0	1	1	1	0	1	0	0	0	0	0	0	0	0
OTU558	2	0	1	2	2	0	0	0	1	0	1	24	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU390	0	0	0	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0
OTU406	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU495	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	1	1	0	0	0	0	0
OTU759	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	2	0	0
OTU700	1	3	1	0	3	2	2	1	0	6	6	8	10	4	6	10	26	2	10	2	0	2	4	0	6	0	1	4	1	2
OTU170	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU773	1	2	1	19	13	21	20	16	27	29	38	34	8	37	9	15	10	18	24	21	23	20	37	10	17	5	16	10	2	25
OTU1166	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	3	0	9	1	3	0	0	1	0
OTU577	0	0	1	0	1	1	1	0	0	1	0	2	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0
OTU582	9	6	13	27	37	40	64	23	44	40	40	70	56	85	20	36	32	53	33	38	64	36	74	54	131	34	107	85	4	51
OTU172	6	3	8	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
OTU1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU425	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU1063	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
OTU646	4	3	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	2	0	4	0
OTU821	4	5	6	1	1	7	4	3	4	4	8	4	8	6	7	2	4	2	4	4	7	5	3	3	6	4	1	12	24	5
OTU775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	1	0
OTU357	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU252	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU672	1	2	3	4	0	0	2	0	0	0	0	0	1	3	16	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0
OTU1030	0	1	1	0	0	0	1	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0
OTU288	2	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU748	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
OTU35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1136	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	1	0	0	0	2	1	0
OTU640	0	0	1	3	33	42	6	110	14	38	230	71	11	59	7	14	2	2	13	24	0	0	0	0	0	0	0	0	0	1
OTU955	2	3	6	28	33	55	71	56	21	50	45	37	32	34	9	42	27	37	22	31	10	16	7	0	3	0	1	3	32	1
OTU936	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	14	39	3	8	21	12	4	12	1	14
OTU801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0
OTU805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0
OTU808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
OTU1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	17	0	0
OTU1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1
OTU1411	3	4	5	1	2	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	4	0	0	0	0	1
OTU868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	1	0	1	1	0	2	1	2
OTU1421	0	2	0	0	0	2	2	0	0	3	0	2	1	0	0	2	2	1	4	0	2	0	0	0	5	0	0	1	0	1
OTU238	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1144	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	4	1	0	0	0	0	0	0	0
OTU140	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	0	3	4	1	6	0	0
OTU144	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU702	0	0	0	0	5	7	0	8	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU243	22	20	21	10	3	5	11	9	8	3	5	2	0	6	2	0	5	0	1	3	2	0	1	0	0	1	0	2	0	1
OTU740	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0
OTU274	6	10	7	5	11	23	16	8	9	9	28	20	9	18	1	4	4	1	4	5	6	5	3	4	8	0	6	3	11	5
OTU275	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	4	1	8	1
OTU1043	0	0	0	0	1	2	1	2	1	0	1	1	0	1	2	0	2	2	0	0	0	0	0	2	0	0	1	2	1	1
OTU282	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU281	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	2	12	2	6	25	6	16
OTU1023	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU549	1	0	1	1	0	0	3	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
OTU340	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU746	0	0	0	1	1	1	1	0	1	0	0	5	1	0	0	1	0	1	0	0	0	0	0	1	2	1	0	0	3	0
OTU683	0	0	0	0	4	2	1	1	1	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU907	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU395	0	0	0	3	0	1	1	2	1	0	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0
OTU1371	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU1422	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
OTU916	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU508	3	2	1	6	14	14	12	18	18	27	23	14	27	27	22	39	37	27	20	16	27	34	19	6	13	41	24	36	58	17
OTU651	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1122	524	487	375	273	932	691	310	528	652	1220	780	655	1398	993	373	667	862	799	360	503	935	708	736	514	615	576	559	423	830	477
OTU332	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1418	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	1	3
OTU575	2	0	1	0	1	0	3	0	1	1	2	7	1	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	12	0
OTU1389	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0
OTU1210	3	7	11	5	3	3	4	4	3	1	4	2	8	0	2	2	1	0	0	0	1	5	5	1	1	5	2	3	9	0
OTU898	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU391	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU1431	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0
OTU328	1	6	2	5	13	13	11	6	5	9	13	5	20	16	4	17	10	14	3	6	5	3	1	1	3	6	3	1	20	2
OTU360	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU432	0	0	0	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
OTU312	7	2	10	7	2	7	7	6	5	5	2	4	3	4	1	7	20	8	15	14	21	6	17	10	6	6	7	44	10	32
OTU1451	26	6	13	1	4	10	12	6	0	3	2	7	2	2	1	2	1	4	3	12	3	1	2	1	6	4	0	0	0	2
OTU1217	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
OTU478	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU127	4	4	5	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0
OTU234	4	1	3	0	5	4	0	7	3	10	9	3	10	9	4	4	13	15	8	14	2	4	3	2	5	7	6	1	5	3
OTU693	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU657	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU426	1	0	0	1	1	4	4	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
OTU22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU441	0	1	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
